,state,country,Lat,Long,date,confirmed,deaths,recovered,active,population,density,fertility,age,urban_percentage,icu,index,humidity,sunHour,tempC,windspeedKmph
222,,Andorra,42.5063,1.5218,04-03-2020,1,0,0,1,77240,164,,,0.88,2.5,222,87,5.6,5,9
223,,Andorra,42.5063,1.5218,05-03-2020,1,0,0,1,77240,164,,,0.88,2.5,223,97,5.6,5,8
224,,Andorra,42.5063,1.5218,06-03-2020,1,0,0,1,77240,164,,,0.88,2.5,224,83,7.1,0,13
225,,Andorra,42.5063,1.5218,07-03-2020,1,0,0,1,77240,164,,,0.88,2.5,225,88,10.1,1,15
226,,Andorra,42.5063,1.5218,08-03-2020,1,0,0,1,77240,164,,,0.88,2.5,226,77,11.3,7,8
227,,Andorra,42.5063,1.5218,09-03-2020,1,0,0,1,77240,164,,,0.88,2.5,227,86,10.1,1,14
228,,Andorra,42.5063,1.5218,10-03-2020,1,0,0,1,77240,164,,,0.88,2.5,228,79,8.7,11,13
229,,Andorra,42.5063,1.5218,11-03-2020,1,0,0,1,77240,164,,,0.88,2.5,229,55,11.4,16,7
230,,Andorra,42.5063,1.5218,12-03-2020,1,0,1,0,77240,164,,,0.88,2.5,230,63,11.5,15,6
231,,Andorra,42.5063,1.5218,13-03-2020,1,0,0,1,77240,164,,,0.88,2.5,231,94,7.2,10,5
232,,Andorra,42.5063,1.5218,14-03-2020,1,0,1,0,77240,164,,,0.88,2.5,232,83,11.6,11,4
233,,Andorra,42.5063,1.5218,15-03-2020,1,0,1,0,77240,164,,,0.88,2.5,233,85,10.2,10,10
234,,Andorra,42.5063,1.5218,16-03-2020,2,0,1,1,77240,164,,,0.88,2.5,234,99,6,3,8
235,,Andorra,42.5063,1.5218,17-03-2020,39,0,1,38,77240,164,,,0.88,2.5,235,92,7.4,10,6
236,,Andorra,42.5063,1.5218,18-03-2020,39,0,1,38,77240,164,,,0.88,2.5,236,85,7.4,13,4
237,,Andorra,42.5063,1.5218,19-03-2020,53,0,1,52,77240,164,,,0.88,2.5,237,72,11.6,12,4
238,,Andorra,42.5063,1.5218,20-03-2020,75,0,1,74,77240,164,,,0.88,2.5,238,74,11.6,9,5
239,,Andorra,42.5063,1.5218,21-03-2020,88,0,1,87,77240,164,,,0.88,2.5,239,68,11.6,10,5
240,,Argentina,-38.4161,-63.6167,22-01-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,300,61,10.5,33,13
241,,Argentina,-38.4161,-63.6167,23-01-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,301,49,11.6,34,13
242,,Argentina,-38.4161,-63.6167,24-01-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,302,35,11.6,37,12
243,,Argentina,-38.4161,-63.6167,25-01-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,303,33,11.6,37,11
244,,Argentina,-38.4161,-63.6167,26-01-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,304,38,11.6,36,11
245,,Argentina,-38.4161,-63.6167,27-01-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,305,36,11.6,30,18
246,,Argentina,-38.4161,-63.6167,28-01-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,306,33,11.6,33,12
247,,Argentina,-38.4161,-63.6167,29-01-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,307,42,9.3,31,12
248,,Argentina,-38.4161,-63.6167,30-01-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,308,39,11.6,31,14
249,,Argentina,-38.4161,-63.6167,31-01-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,309,24,11.6,37,8
250,,Argentina,-38.4161,-63.6167,01-02-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,310,27,11.6,37,10
251,,Argentina,-38.4161,-63.6167,02-02-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,311,31,11.6,38,9
252,,Argentina,-38.4161,-63.6167,03-02-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,312,36,11.6,37,13
253,,Argentina,-38.4161,-63.6167,04-02-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,313,45,11.6,37,17
254,,Argentina,-38.4161,-63.6167,05-02-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,314,43,11.6,34,16
255,,Argentina,-38.4161,-63.6167,06-02-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,315,48,10.4,38,14
256,,Argentina,-38.4161,-63.6167,07-02-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,316,61,10.4,32,10
257,,Argentina,-38.4161,-63.6167,08-02-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,317,54,10.4,31,16
258,,Argentina,-38.4161,-63.6167,09-02-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,318,49,11.6,28,15
259,,Argentina,-38.4161,-63.6167,10-02-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,319,44,11.6,28,11
260,,Argentina,-38.4161,-63.6167,11-02-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,320,51,11.6,31,12
261,,Argentina,-38.4161,-63.6167,12-02-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,321,49,11.6,31,15
262,,Argentina,-38.4161,-63.6167,13-02-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,322,48,11.6,34,15
263,,Argentina,-38.4161,-63.6167,14-02-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,323,45,10.4,34,7
264,,Argentina,-38.4161,-63.6167,15-02-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,324,20,11.6,41,5
265,,Argentina,-38.4161,-63.6167,16-02-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,325,34,11.6,40,11
266,,Argentina,-38.4161,-63.6167,17-02-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,326,65,9.1,35,18
267,,Argentina,-38.4161,-63.6167,18-02-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,327,48,11.6,28,17
268,,Argentina,-38.4161,-63.6167,19-02-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,328,39,11.6,34,7
269,,Argentina,-38.4161,-63.6167,20-02-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,329,33,11.6,24,18
270,,Argentina,-38.4161,-63.6167,21-02-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,330,39,11.6,24,17
271,,Argentina,-38.4161,-63.6167,22-02-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,331,43,11.6,28,10
272,,Argentina,-38.4161,-63.6167,23-02-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,332,45,11.6,31,9
273,,Argentina,-38.4161,-63.6167,24-02-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,333,41,11.6,33,12
274,,Argentina,-38.4161,-63.6167,25-02-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,334,37,9,30,11
275,,Argentina,-38.4161,-63.6167,26-02-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,335,43,11.6,28,13
276,,Argentina,-38.4161,-63.6167,27-02-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,336,35,11.6,34,9
277,,Argentina,-38.4161,-63.6167,28-02-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,337,31,11.6,36,9
278,,Argentina,-38.4161,-63.6167,29-02-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,338,41,11.6,37,11
279,,Argentina,-38.4161,-63.6167,01-03-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,339,29,11.6,38,9
280,,Argentina,-38.4161,-63.6167,02-03-2020,0,0,0,0,45111229,17,2.3,32,0.93,5,340,33,11.6,36,13
281,,Argentina,-38.4161,-63.6167,03-03-2020,1,0,0,1,45111229,17,2.3,32,0.93,5,341,40,11.6,38,10
282,,Argentina,-38.4161,-63.6167,04-03-2020,1,0,0,1,45111229,17,2.3,32,0.93,5,342,39,11.6,37,9
283,,Argentina,-38.4161,-63.6167,05-03-2020,1,0,0,1,45111229,17,2.3,32,0.93,5,343,43,11.6,33,13
284,,Argentina,-38.4161,-63.6167,06-03-2020,2,0,0,2,45111229,17,2.3,32,0.93,5,344,39,9,34,12
285,,Argentina,-38.4161,-63.6167,07-03-2020,8,0,0,8,45111229,17,2.3,32,0.93,5,345,43,11.6,35,12
286,,Argentina,-38.4161,-63.6167,08-03-2020,12,1,0,11,45111229,17,2.3,32,0.93,5,346,34,11.6,38,12
287,,Argentina,-38.4161,-63.6167,09-03-2020,12,1,0,11,45111229,17,2.3,32,0.93,5,347,45,11.6,31,15
288,,Argentina,-38.4161,-63.6167,10-03-2020,17,1,0,16,45111229,17,2.3,32,0.93,5,348,60,10.3,26,18
289,,Argentina,-38.4161,-63.6167,11-03-2020,19,1,0,18,45111229,17,2.3,32,0.93,5,349,70,11.6,28,13
290,,Argentina,-38.4161,-63.6167,12-03-2020,19,1,0,18,45111229,17,2.3,32,0.93,5,350,67,11.6,36,6
291,,Argentina,-38.4161,-63.6167,13-03-2020,31,2,0,29,45111229,17,2.3,32,0.93,5,351,44,11.6,38,12
292,,Argentina,-38.4161,-63.6167,14-03-2020,34,2,1,31,45111229,17,2.3,32,0.93,5,352,47,11.6,33,12
293,,Argentina,-38.4161,-63.6167,15-03-2020,45,2,1,42,45111229,17,2.3,32,0.93,5,353,52,10.3,24,12
294,,Argentina,-38.4161,-63.6167,16-03-2020,56,2,1,53,45111229,17,2.3,32,0.93,5,354,52,11.6,28,11
295,,Argentina,-38.4161,-63.6167,17-03-2020,68,2,3,63,45111229,17,2.3,32,0.93,5,355,61,10.3,29,10
296,,Argentina,-38.4161,-63.6167,18-03-2020,79,2,3,74,45111229,17,2.3,32,0.93,5,356,67,8.9,26,9
297,,Argentina,-38.4161,-63.6167,19-03-2020,97,3,3,91,45111229,17,2.3,32,0.93,5,357,59,11.6,27,14
298,,Argentina,-38.4161,-63.6167,20-03-2020,128,3,3,122,45111229,17,2.3,32,0.93,5,358,42,11.6,30,9
299,,Argentina,-38.4161,-63.6167,21-03-2020,158,4,3,151,45111229,17,2.3,32,0.93,5,359,36,11.6,32,7
300,,Armenia,40.0691,45.0382,22-01-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,360,53,9.9,1,4
301,,Armenia,40.0691,45.0382,23-01-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,361,58,8.3,1,3
302,,Armenia,40.0691,45.0382,24-01-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,362,64,6.6,1,6
303,,Armenia,40.0691,45.0382,25-01-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,363,39,9.9,-1,3
304,,Armenia,40.0691,45.0382,26-01-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,364,41,10,3,3
305,,Armenia,40.0691,45.0382,27-01-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,365,41,10,5,3
306,,Armenia,40.0691,45.0382,28-01-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,366,43,10,3,2
307,,Armenia,40.0691,45.0382,29-01-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,367,49,10,5,2
308,,Armenia,40.0691,45.0382,30-01-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,368,54,10,6,4
309,,Armenia,40.0691,45.0382,31-01-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,369,61,8.3,6,8
310,,Armenia,40.0691,45.0382,01-02-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,370,81,6.7,2,4
311,,Armenia,40.0691,45.0382,02-02-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,371,53,10.1,3,2
312,,Armenia,40.0691,45.0382,03-02-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,372,46,10.1,5,3
313,,Armenia,40.0691,45.0382,04-02-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,373,72,6.7,2,5
314,,Armenia,40.0691,45.0382,05-02-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,374,83,6.7,4,4
315,,Armenia,40.0691,45.0382,06-02-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,375,76,10.2,7,4
316,,Armenia,40.0691,45.0382,07-02-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,376,72,6.7,8,9
317,,Armenia,40.0691,45.0382,08-02-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,377,75,5.1,7,8
318,,Armenia,40.0691,45.0382,09-02-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,378,65,6.7,-4,11
319,,Armenia,40.0691,45.0382,10-02-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,379,44,6.8,-4,6
320,,Armenia,40.0691,45.0382,11-02-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,380,61,10.3,-4,4
321,,Armenia,40.0691,45.0382,12-02-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,381,64,10.3,-5,4
322,,Armenia,40.0691,45.0382,13-02-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,382,79,5.4,-1,5
323,,Armenia,40.0691,45.0382,14-02-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,383,70,10,3,4
324,,Armenia,40.0691,45.0382,15-02-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,384,53,7,0,5
325,,Armenia,40.0691,45.0382,16-02-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,385,57,8.5,1,5
326,,Armenia,40.0691,45.0382,17-02-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,386,78,5.4,0,5
327,,Armenia,40.0691,45.0382,18-02-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,387,80,8.5,3,3
328,,Armenia,40.0691,45.0382,19-02-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,388,84,8.5,2,3
329,,Armenia,40.0691,45.0382,20-02-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,389,90,5.5,2,3
330,,Armenia,40.0691,45.0382,21-02-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,390,95,5.5,4,2
331,,Armenia,40.0691,45.0382,22-02-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,391,88,7,5,2
332,,Armenia,40.0691,45.0382,23-02-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,392,81,7,7,3
333,,Armenia,40.0691,45.0382,24-02-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,393,69,10.1,9,4
334,,Armenia,40.0691,45.0382,25-02-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,394,68,7,6,8
335,,Armenia,40.0691,45.0382,26-02-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,395,40,11.1,7,3
336,,Armenia,40.0691,45.0382,27-02-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,396,43,11.1,9,5
337,,Armenia,40.0691,45.0382,28-02-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,397,41,11.1,9,4
338,,Armenia,40.0691,45.0382,29-02-2020,0,0,0,0,2962137,104,1.8,35,0.63,4.2,398,49,8.6,11,5
339,,Armenia,40.0691,45.0382,01-03-2020,1,0,0,1,2962137,104,1.8,35,0.63,4.2,399,70,7.1,11,5
340,,Armenia,40.0691,45.0382,02-03-2020,1,0,0,1,2962137,104,1.8,35,0.63,4.2,400,54,11.2,11,5
341,,Armenia,40.0691,45.0382,03-03-2020,1,0,0,1,2962137,104,1.8,35,0.63,4.2,401,55,11.2,12,4
342,,Armenia,40.0691,45.0382,04-03-2020,1,0,0,1,2962137,104,1.8,35,0.63,4.2,402,41,11.3,15,3
343,,Armenia,40.0691,45.0382,05-03-2020,1,0,0,1,2962137,104,1.8,35,0.63,4.2,403,39,7.1,12,4
344,,Armenia,40.0691,45.0382,06-03-2020,1,0,0,1,2962137,104,1.8,35,0.63,4.2,404,39,7.1,13,4
345,,Armenia,40.0691,45.0382,07-03-2020,1,0,0,1,2962137,104,1.8,35,0.63,4.2,405,48,11.6,15,8
346,,Armenia,40.0691,45.0382,08-03-2020,1,0,0,1,2962137,104,1.8,35,0.63,4.2,406,50,11.6,16,3
347,,Armenia,40.0691,45.0382,09-03-2020,1,0,0,1,2962137,104,1.8,35,0.63,4.2,407,39,11.6,18,6
348,,Armenia,40.0691,45.0382,10-03-2020,1,0,0,1,2962137,104,1.8,35,0.63,4.2,408,26,11.6,18,7
349,,Armenia,40.0691,45.0382,11-03-2020,1,0,0,1,2962137,104,1.8,35,0.63,4.2,409,32,11.6,18,4
350,,Armenia,40.0691,45.0382,12-03-2020,4,0,0,4,2962137,104,1.8,35,0.63,4.2,410,40,11.6,19,4
351,,Armenia,40.0691,45.0382,13-03-2020,8,0,0,8,2962137,104,1.8,35,0.63,4.2,411,42,7.4,17,5
352,,Armenia,40.0691,45.0382,14-03-2020,18,0,0,18,2962137,104,1.8,35,0.63,4.2,412,66,7.4,14,8
353,,Armenia,40.0691,45.0382,15-03-2020,26,0,0,26,2962137,104,1.8,35,0.63,4.2,413,54,11.6,16,4
354,,Armenia,40.0691,45.0382,16-03-2020,52,0,0,52,2962137,104,1.8,35,0.63,4.2,414,53,7.4,14,4
355,,Armenia,40.0691,45.0382,17-03-2020,78,0,1,77,2962137,104,1.8,35,0.63,4.2,415,70,6,11,8
356,,Armenia,40.0691,45.0382,18-03-2020,84,0,1,83,2962137,104,1.8,35,0.63,4.2,416,66,6,9,7
357,,Armenia,40.0691,45.0382,19-03-2020,115,0,1,114,2962137,104,1.8,35,0.63,4.2,417,66,7.4,12,4
358,,Armenia,40.0691,45.0382,20-03-2020,136,0,1,135,2962137,104,1.8,35,0.63,4.2,418,52,7.4,13,4
359,,Armenia,40.0691,45.0382,21-03-2020,160,0,1,159,2962137,104,1.8,35,0.63,4.2,419,48,10.2,14,7
360,Australian Capital Territory,Australia,-35.4735,149.0124,22-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,480,47,11.6,30,10
361,New South Wales,Australia,-33.8688,151.2093,22-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,482,47,11.6,30,10
362,Northern Territory,Australia,-12.4634,130.8456,22-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,483,47,11.6,30,10
363,Queensland,Australia,-28.0167,153.4,22-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,484,47,11.6,30,10
364,South Australia,Australia,-34.9285,138.6007,22-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,485,47,11.6,30,10
365,Tasmania,Australia,-41.4545,145.9707,22-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,486,47,11.6,30,10
366,Victoria,Australia,-37.8136,144.9631,22-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,487,47,11.6,30,10
367,Western Australia,Australia,-31.9505,115.8605,22-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,488,47,11.6,30,10
368,Australian Capital Territory,Australia,-35.4735,149.0124,23-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,489,41,10.5,30,23
369,New South Wales,Australia,-33.8688,151.2093,23-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,491,41,10.5,30,23
370,Northern Territory,Australia,-12.4634,130.8456,23-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,492,41,10.5,30,23
371,Queensland,Australia,-28.0167,153.4,23-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,493,41,10.5,30,23
372,South Australia,Australia,-34.9285,138.6007,23-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,494,41,10.5,30,23
373,Tasmania,Australia,-41.4545,145.9707,23-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,495,41,10.5,30,23
374,Victoria,Australia,-37.8136,144.9631,23-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,496,41,10.5,30,23
375,Western Australia,Australia,-31.9505,115.8605,23-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,497,41,10.5,30,23
376,Australian Capital Territory,Australia,-35.4735,149.0124,24-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,498,45,11.6,27,12
377,New South Wales,Australia,-33.8688,151.2093,24-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,500,45,11.6,27,12
378,Northern Territory,Australia,-12.4634,130.8456,24-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,501,45,11.6,27,12
379,Queensland,Australia,-28.0167,153.4,24-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,502,45,11.6,27,12
380,South Australia,Australia,-34.9285,138.6007,24-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,503,45,11.6,27,12
381,Tasmania,Australia,-41.4545,145.9707,24-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,504,45,11.6,27,12
382,Victoria,Australia,-37.8136,144.9631,24-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,505,45,11.6,27,12
383,Western Australia,Australia,-31.9505,115.8605,24-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,506,45,11.6,27,12
384,Australian Capital Territory,Australia,-35.4735,149.0124,25-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,507,63,10.5,31,9
385,New South Wales,Australia,-33.8688,151.2093,25-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,509,63,10.5,31,9
386,Northern Territory,Australia,-12.4634,130.8456,25-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,510,63,10.5,31,9
387,Queensland,Australia,-28.0167,153.4,25-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,511,63,10.5,31,9
388,South Australia,Australia,-34.9285,138.6007,25-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,512,63,10.5,31,9
389,Tasmania,Australia,-41.4545,145.9707,25-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,513,63,10.5,31,9
390,Victoria,Australia,-37.8136,144.9631,25-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,514,63,10.5,31,9
391,Western Australia,Australia,-31.9505,115.8605,25-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,515,63,10.5,31,9
392,Australian Capital Territory,Australia,-35.4735,149.0124,26-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,516,54,11.6,32,11
393,New South Wales,Australia,-33.8688,151.2093,26-01-2020,3,0,0,3,25439164,3,1.8,38,0.86,3.8,518,54,11.6,32,11
394,Northern Territory,Australia,-12.4634,130.8456,26-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,519,54,11.6,32,11
395,Queensland,Australia,-28.0167,153.4,26-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,520,54,11.6,32,11
396,South Australia,Australia,-34.9285,138.6007,26-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,521,54,11.6,32,11
397,Tasmania,Australia,-41.4545,145.9707,26-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,522,54,11.6,32,11
398,Victoria,Australia,-37.8136,144.9631,26-01-2020,1,0,0,1,25439164,3,1.8,38,0.86,3.8,523,54,11.6,32,11
399,Western Australia,Australia,-31.9505,115.8605,26-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,524,54,11.6,32,11
400,Australian Capital Territory,Australia,-35.4735,149.0124,27-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,525,52,11.6,34,8
401,New South Wales,Australia,-33.8688,151.2093,27-01-2020,4,0,0,4,25439164,3,1.8,38,0.86,3.8,527,52,11.6,34,8
402,Northern Territory,Australia,-12.4634,130.8456,27-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,528,52,11.6,34,8
403,Queensland,Australia,-28.0167,153.4,27-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,529,52,11.6,34,8
404,South Australia,Australia,-34.9285,138.6007,27-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,530,52,11.6,34,8
405,Tasmania,Australia,-41.4545,145.9707,27-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,531,52,11.6,34,8
406,Victoria,Australia,-37.8136,144.9631,27-01-2020,1,0,0,1,25439164,3,1.8,38,0.86,3.8,532,52,11.6,34,8
407,Western Australia,Australia,-31.9505,115.8605,27-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,533,52,11.6,34,8
408,Australian Capital Territory,Australia,-35.4735,149.0124,28-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,534,53,10.4,33,10
409,New South Wales,Australia,-33.8688,151.2093,28-01-2020,4,0,0,4,25439164,3,1.8,38,0.86,3.8,536,53,10.4,33,10
410,Northern Territory,Australia,-12.4634,130.8456,28-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,537,53,10.4,33,10
411,Queensland,Australia,-28.0167,153.4,28-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,538,53,10.4,33,10
412,South Australia,Australia,-34.9285,138.6007,28-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,539,53,10.4,33,10
413,Tasmania,Australia,-41.4545,145.9707,28-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,540,53,10.4,33,10
414,Victoria,Australia,-37.8136,144.9631,28-01-2020,1,0,0,1,25439164,3,1.8,38,0.86,3.8,541,53,10.4,33,10
415,Western Australia,Australia,-31.9505,115.8605,28-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,542,53,10.4,33,10
416,Australian Capital Territory,Australia,-35.4735,149.0124,29-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,543,55,11.6,36,6
417,New South Wales,Australia,-33.8688,151.2093,29-01-2020,4,0,0,4,25439164,3,1.8,38,0.86,3.8,545,55,11.6,36,6
418,Northern Territory,Australia,-12.4634,130.8456,29-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,546,55,11.6,36,6
419,Queensland,Australia,-28.0167,153.4,29-01-2020,1,0,0,1,25439164,3,1.8,38,0.86,3.8,547,55,11.6,36,6
420,South Australia,Australia,-34.9285,138.6007,29-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,548,55,11.6,36,6
421,Tasmania,Australia,-41.4545,145.9707,29-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,549,55,11.6,36,6
422,Victoria,Australia,-37.8136,144.9631,29-01-2020,1,0,0,1,25439164,3,1.8,38,0.86,3.8,550,55,11.6,36,6
423,Western Australia,Australia,-31.9505,115.8605,29-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,551,55,11.6,36,6
424,Australian Capital Territory,Australia,-35.4735,149.0124,30-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,552,41,11.6,37,7
425,New South Wales,Australia,-33.8688,151.2093,30-01-2020,4,0,2,2,25439164,3,1.8,38,0.86,3.8,554,41,11.6,37,7
426,Northern Territory,Australia,-12.4634,130.8456,30-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,555,41,11.6,37,7
427,Queensland,Australia,-28.0167,153.4,30-01-2020,3,0,0,3,25439164,3,1.8,38,0.86,3.8,556,41,11.6,37,7
428,South Australia,Australia,-34.9285,138.6007,30-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,557,41,11.6,37,7
429,Tasmania,Australia,-41.4545,145.9707,30-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,558,41,11.6,37,7
430,Victoria,Australia,-37.8136,144.9631,30-01-2020,2,0,0,2,25439164,3,1.8,38,0.86,3.8,559,41,11.6,37,7
431,Western Australia,Australia,-31.9505,115.8605,30-01-2020,0,0,0,0,25439164,3,1.8,38,0.86,3.8,560,41,11.6,37,7
